* Measurement data measured by REW V5.20.9
* Source:
* Format:
* Dated: 2022/08/20 13:50:54
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note:
* Measurement: SSP L
* Smoothing: 1/24 octave
* Frequency Step: 1/96 octave
* Start Frequency: 9.928 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
5157.101562 76.096 -102.5986
5194.472168 76.044 -101.8961
5232.113281 75.987 -101.1637
5270.027344 75.925 -100.3882
5308.216309 75.857 -99.5609
5346.681641 75.784 -98.6781
5385.426270 75.708 -97.7399
5424.451172 75.633 -96.7466
5463.758789 75.562 -95.6972
5503.351562 75.499 -94.5922
5543.230957 75.447 -93.4390
5583.399414 75.405 -92.2545
5623.859375 75.371 -91.0602
5664.611816 75.344 -89.8713
5705.660156 75.323 -88.6921
5747.005859 75.309 -87.5206
5788.650879 75.300 -86.3552
5830.597656 75.295 -85.1990
5872.848633 75.292 -84.0562
5915.405762 75.293 -82.9265
5958.271484 75.298 -81.8058
6001.447266 75.310 -80.6949
6044.936523 75.328 -79.6042
6088.740234 75.351 -78.5470
6132.861816 75.378 -77.5278
6177.303223 75.408 -76.5381
6222.066406 75.440 -75.5621
6267.154297 75.473 -74.5874
6312.568359 75.508 -73.6106
6358.312012 75.544 -72.6332
6404.386719 75.583 -71.6590
6450.795898 75.626 -70.6918
6497.541016 75.672 -69.7345
6544.625000 75.722 -68.7876
6592.049805 75.777 -67.8493
6639.818359 75.839 -66.9185
6687.933594 75.909 -66.0005
6736.396973 75.986 -65.1084
6785.211426 76.069 -64.2583
6834.379883 76.156 -63.4640
6883.904785 76.247 -62.7352
6933.788574 76.339 -62.0765
6984.033691 76.433 -61.4869
7034.642578 76.528 -60.9643
7085.618652 76.622 -60.5113
7136.963867 76.714 -60.1371
7188.681152 76.804 -59.8520
7240.773438 76.893 -59.6615
7293.243164 76.980 -59.5651
7346.092773 77.063 -59.5577
7399.325684 77.140 -59.6308
7452.944336 77.209 -59.7748
7506.951172 77.270 -59.9836
7561.350098 77.324 -60.2551
7616.142578 77.374 -60.5863
7671.332031 77.426 -60.9695
7726.921875 77.483 -61.3962
7782.914551 77.548 -61.8658
7839.312500 77.623 -62.3982
7896.119629 77.708 -63.0431
7953.337891 77.798 -63.8782
8010.971191 77.884 -64.9915
8069.021973 77.954 -66.4548
8127.493164 77.992 -68.3030
8186.388672 77.979 -70.5265
8245.710938 77.897 -73.0672
8305.461914 77.728 -75.8095
8365.647461 77.465 -78.5861
8426.267578 77.106 -81.2071
8487.328125 76.655 -83.4966
8548.831055 76.121 -85.3173
8610.779297 75.521 -86.5819
8673.176758 74.874 -87.2570
8736.026367 74.199 -87.3600
8799.331055 73.518 -86.9458
8863.094727 72.846 -86.0865
8927.320312 72.194 -84.8536
8992.010742 71.567 -83.3081
9057.170898 70.965 -81.4982
9122.802734 70.387 -79.4558
9188.910156 69.833 -77.1983
9255.497070 69.304 -74.7406
9322.566406 68.801 -72.1091
9390.121094 68.319 -69.3416
9458.166016 67.856 -66.4708
9526.704102 67.411 -63.5148
9595.738281 66.987 -60.4849
9665.273438 66.584 -57.3947
9735.311523 66.201 -54.2604
9805.857422 65.837 -51.0982
9876.915039 65.486 -47.9214
9948.487305 65.150 -44.7358
10020.578125 64.828 -41.5417
10093.191406 64.523 -38.3319
10166.331055 64.237 -35.0878
10240.000000 63.971 -31.7910
10314.203125 63.727 -28.4406
10388.944336 63.503 -25.0526
10464.226562 63.294 -21.6403
10540.054688 63.093 -18.2044
10616.432617 62.899 -14.7405
10693.363281 62.712 -11.2470
10770.852539 62.537 -7.7297
10848.902344 62.378 -4.1966
10927.517578 62.236 -0.6501
11006.703125 62.111 2.9126
11086.461914 62.006 6.4948
11166.798828 61.919 10.0953
11247.718750 61.848 13.7077
11329.223633 61.792 17.3218
11411.320312 61.745 20.9244
11494.011719 61.706 24.5024
11577.301758 61.678 28.0516
11661.195312 61.665 31.5776
11745.697266 61.669 35.0873
11830.811523 61.689 38.5813
11916.542969 61.725 42.0553
12002.894531 61.773 45.5048
12089.873047 61.833 48.9276
12177.480469 61.908 52.3175
12265.723633 62.000 55.6619
12354.606445 62.110 58.9493
12444.132812 62.238 62.1784
12534.308594 62.381 65.3628
12625.136719 62.538 68.5231
12716.624023 62.708 71.6730
12808.773438 62.897 74.8088
12901.591797 63.104 77.9098
12995.082031 63.328 80.9505
13089.250000 63.560 83.9127
13184.099609 63.793 86.7881
13279.636719 64.022 89.5704
13375.867188 64.246 92.2468
13472.793945 64.469 94.7949
13570.422852 64.699 97.1893
13668.759766 64.949 99.4118
13767.809570 65.230 101.4488
13867.577148 65.553 103.2837
13968.067383 65.921 104.8902
14069.285156 66.334 106.2298
14171.237305 66.786 107.2540
14273.927734 67.266 107.9068
14377.362305 67.764 108.1256
14481.546875 68.265 107.8440
14586.486328 68.751 107.0035
14692.185547 69.200 105.5694
14798.651367 69.590 103.5452
14905.888672 69.899 100.9813
15013.902344 70.104 97.9763
15122.700195 70.189 94.6736
15232.285156 70.137 91.2514
15342.664062 69.938 87.9043
15453.843750 69.588 84.8139
15565.829102 69.099 82.1169
15678.625000 68.490 79.8970
15792.239258 67.797 78.2029
15906.675781 67.063 77.0568
16021.942383 66.337 76.4479
16138.043945 65.656 76.3329
16254.986328 65.045 76.6496
16372.777344 64.513 77.3318
16491.421875 64.060 78.3146
16610.923828 63.680 79.5337
16731.294922 63.366 80.9252
16852.535156 63.110 82.4278
16974.656250 62.908 83.9797
17097.662109 62.765 85.5082
17221.558594 62.685 86.9245
17346.353516 62.668 88.1320
17472.052734 62.703 89.0293
17598.662109 62.774 89.5033
17726.189453 62.863 89.4232
17854.640625 62.948 88.6457
17984.021484 63.003 87.0490
18114.341797 62.995 84.5846
18245.605469 62.885 81.3248
18377.820312 62.639 77.4842
18510.994141 62.230 73.4055
18645.132812 61.647 69.5042
18780.242188 60.894 66.1739
18916.332031 59.994 63.6970
19053.408203 58.981 62.2167
19191.476562 57.895 61.7538
19330.546875 56.768 62.2294
19470.623047 55.618 63.4893
19611.714844 54.464 65.3076
19753.830078 53.358 67.3314
19896.974609 52.455 69.0407
